concept,prefLabel,definition,broader
http://www.w3id.org/archlink/terms/conservationthesaurus/B538AG,Mikroskop,"Instrument, zur detaillierten bildlichen Darstellung von mikroskopisch kleinen Strukturen, die für das menschliche Auge ohne Hilfmittel nicht erkennbar sind. Mit Hilfe von Linsen und Licht oder Elektronenstrahlen, können die Strukturen/Abbildungen vergrößert und für das menschliche Auge wahrnehmbar gemacht werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/AA6941
http://www.w3id.org/archlink/terms/conservationthesaurus/FC2113,Lichtmikroskop,"Instrument, bei dem mit Hilfe von sichtbarem Licht Objekte vergrößert betrachtet werden können. Es besteht aus einer Lichtquelle, Linsen und einer Bildgebungseinheit, die es ermöglichen, Details von Objekten im Bereich von Mikrometern bis Millimetern zu visualisieren.",http://www.w3id.org/archlink/terms/conservationthesaurus/B538AG
http://www.w3id.org/archlink/terms/conservationthesaurus/A75779,Stereomikroskop,"optisches Lichtmikroskop, das zwei getrennte Strahlengänge verwendet um ein dreidimensionales Bild eines Objektes zu erzeugen. Dadurch können detaillierte Oberflächenstrukturen besser untersucht werden. Es bietet eine geringere Vergrößerung im Vergleich zu anderen Mikroskopen aber eine größerer Tiefenschärfe.",http://www.w3id.org/archlink/terms/conservationthesaurus/FC2113
http://www.w3id.org/archlink/terms/conservationthesaurus/A7FA3B,Polarisationsmikroskop,"spezielles Lichtmikroskop, das polarisiertes Licht verwendet, um die optischen Eigenschaften von Materialien zu untersuchen. Bei Polarisationsmikroskopen handelt es sich in der Regel um Durchlichtmikroskope, bei denen unterhalb des Objekttisches ein Polarisationsfilter (Polarisator) über der Lichtquelle eingebracht ist. Dieser polarisiert das aus der Lichtquelle austretende Licht linear und lässt somit nur in einer Schwingungsebene schwingendes Licht durch das Präperat auf dem Objekttisch. Oberhalb des Objektives trifft dieses Licht auf einen weiteren Polarisationsfilter (Analysator), der das durch das Präperat geleitete Licht analysiert. Auf diese Weise werden z.B. bei kristallinen Substanzen charakteristische Eigenschaften wie Farbe, innere Strukturen, Doppelbrechung, optische Aktivität oder Stressmuster sichtbar, was wiederum eine nähere Differenzierung des untersuchten Materials ermöglicht.",http://www.w3id.org/archlink/terms/conservationthesaurus/FC2113
http://www.w3id.org/archlink/terms/conservationthesaurus/A9F854,Fluoreszenzmikroskopen,"spezielles Lichtmikroskop, welches die Fluoresenz von Stoffen, bei einer Anregung mit spezifischen Wellenlängen, zur Visualisierung von internen Strukturen, Anordnungen und Zusammensetzungen nutzt. Die Probe wird dabei gezielt mit Licht einer bestimmten Wellenlänge beleuchtet und die emittierte Fluoresenzstrahlung erfasst. Besonders gut können dabei Strukturen erfasst werden, wenn nur ein Teil der Probe fluorisziert und sich somit die hellen Signale vor dem dunklen Hintergrund der nicht fluoreszierenden Stoffe abheben.",http://www.w3id.org/archlink/terms/conservationthesaurus/FC2113
http://www.w3id.org/archlink/terms/conservationthesaurus/B94DCD,Auflichtmikroskop,"Lichtmikroskop, bei dem die Lichtquelle von oben oder von der Seite auf das zu betrachtende Objekt/ die Probe gerichtet ist. Das Objekt reflektiert die auftreffenden Lichtstrahlen, die dann durch das Objektiv hindurch mit Hilfe von Spiegeln in Richtung des Okulars und damit auf das menschliche Auge bzw. auf eine Kamera gelenkt werden. Auf diese Weise können bei lichtundurchlässigen Objekten die oberflächlichen Strukturen, wie z.B. Feilspuren der Herstellung auf Metallobjekten, vergrößert betrachtet werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/FC2113
http://www.w3id.org/archlink/terms/conservationthesaurus/A9611D,Durchlichtmikroskop,"Lichtmikroskop, bei dem sich die Lichtquelle unterhalb des Objekttisches befindet und das Licht somit durch das Präperat hindurch geleitet wird, bevor es vom Objektiv eingefangen und weiter zum Okular und schließlich auf das menschliche Auge bzw. auf eine Kamera gelenkt wird. Auf diese Weise können die inneren Strukturen durchsichtiger/durchscheinender bzw. dünn geschnittener Präperate vergrößert sichtbar gemacht werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/FC2113
http://www.w3id.org/archlink/terms/conservationthesaurus/AG4G3C,Digitalmikroskop,"Lichtmikroskop ohne Okular, bei dem die vom Objektiv eingefangenen Lichtstrahlen auf eine Kamera gelenkt werden. Über einen mit der Kamera verbundenen Bildschirm wird der durch das Mikroskop eingefangene Bildausschnitt digital sichtbar.",http://www.w3id.org/archlink/terms/conservationthesaurus/FC2113
http://www.w3id.org/archlink/terms/conservationthesaurus/B7AF8G,Konfokalmikroskop,"Spezielle Art des Lichtmikroskops, bei dem nur einzelne Bereiche der zu untersuchenden Probe mit einer punkförmigen Lichquelle beleuchtet werde. Diese Beleuchtung wird Schritt für Schritt über die gesamte Probe gerastert, sodass nacheinander an allen Bereichen der Probe die Lichtintensitäten des reflektierten oder fluoreszierten Lichtes gemessen und zu einem gesamt Bild konstruiert wird.",http://www.w3id.org/archlink/terms/conservationthesaurus/FC2113
http://www.w3id.org/archlink/terms/conservationthesaurus/B764C6,Rasterelektronenmikroskop,"Mikroskop, bei dem ein erzeugter Elektronenstrahl gezielt auf die Oberfläche eines Objekt gelenkt wird, diese in einem bestimmten Muster abrastert und durch die Wechselwirkung zwischen Elektronen und Objektoberfläche eine Abbildung der Oberflächenbeschaffenheit erzeugt wird.",http://www.w3id.org/archlink/terms/conservationthesaurus/B538AG
http://www.w3id.org/archlink/terms/conservationthesaurus/G8C987,UV-Lampe,"Lichquelle, die ultraviolettes Licht emittieren kann. In der Regel handelt es sich dabei um Lampen mit UV-A Filter, Gasentladungslampen oder spezielle LEDs.",http://www.w3id.org/archlink/terms/conservationthesaurus/AA6941
http://www.w3id.org/archlink/terms/conservationthesaurus/D4A13D,[Untersuchungsmethode],strukturierender Sammelbegriff für verschiedene Vorgehensweisen bei der Untersuchung von Objekten,http://www.w3id.org/archlink/terms/conservationthesaurus/CA1BC5
http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788,Materialanalyse,Analyse des Objektswerkstoffes auf spezifische Eigenschaften,http://www.w3id.org/archlink/terms/conservationthesaurus/D4A13D
http://www.w3id.org/archlink/terms/conservationthesaurus/G17B8B,Analyse der chemischen Zusammensetzung,"Methode, bei der mit Hilfe technischer Geräte die Eigenschaften von Stoffen untersucht und Rückschlüsse auf die chemische Zusammensetzung von Materialien gezogen werden kann.",http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/FCB7A5,Röntgenfluoresezenzanalyse,,http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/BFGB1A,Laser Ablation – Inductively Coupled Plasma – Mass Spectrometry,,http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/GA6422,Laserinduzierte Plasmaspektroskopie,,http://www.w3id.org/archlink/terms/conservationthesaurus/G17B8B
http://www.w3id.org/archlink/terms/conservationthesaurus/G69G4B,Optische Emissionsspektrometrie mit induktiv gekoppeltem Plasma,,http://www.w3id.org/archlink/terms/conservationthesaurus/G17B8B
http://www.w3id.org/archlink/terms/conservationthesaurus/DADDD6,Instrumentelle Neutronenaktivierungsanalyse,,http://www.w3id.org/archlink/terms/conservationthesaurus/G17B8B
http://www.w3id.org/archlink/terms/conservationthesaurus/DG129D,energiedispersive Röntgenspektroskopie,,http://www.w3id.org/archlink/terms/conservationthesaurus/G17B8B
http://www.w3id.org/archlink/terms/conservationthesaurus/C2DF6G,Fourier-Transform-Infrarotspektrometrie,"analytische Methode, die zur Identifizierung und Charakterisierung von organischen und anorganischen Verbindungen verwendet wird. Das Prinzip beruht auf der Interferenz von Strahlung zwischen zwei Lichtstrahlen, bei der die Änderung der Weglänge zwischen den beiden Strahlen in Form eines Signals (Interferogram) gemessen und als Infrarotspektrum am Computer ausgewertet werden kann. Dieses gibt Auskunft über die molekulare Struktur und chemische Zusammensetzung einer Probe.",http://www.w3id.org/archlink/terms/conservationthesaurus/G17B8B
http://www.w3id.org/archlink/terms/conservationthesaurus/CG676B,Analyse der isotopischen Zusammensetzung,,http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/A17652,Multicollector-Inductively Coupled Plasma Mass Spectrometry,,http://www.w3id.org/archlink/terms/conservationthesaurus/CG676B
http://www.w3id.org/archlink/terms/conservationthesaurus/G87B12,Thermoionisations-Massenspektrometrie,,http://www.w3id.org/archlink/terms/conservationthesaurus/CG676B
http://www.w3id.org/archlink/terms/conservationthesaurus/D5F8G2,Gaschromatographie mit Massenspektrometrie,,http://www.w3id.org/archlink/terms/conservationthesaurus/CG676B
http://www.w3id.org/archlink/terms/conservationthesaurus/G13A7B,Strukturanalyse,"Sammelbegriff für Analysen, die die innere Struktur eines Objektes sichtbar machen bzw. diese auf spezifische Eigenschaften untersuchen",http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/FFA1AC,Ramanspektroskopie,,http://www.w3id.org/archlink/terms/conservationthesaurus/G13A7B
http://www.w3id.org/archlink/terms/conservationthesaurus/D3BFFF,Rasterelektronenmikroskopie,Methode mit dem die Objektoberfläche durch das Abrastern mit einem Elektronenstrahl vergrößert abgebildet wird. Erzeugt wird das Bild der Objektoberfläche durch die Wechselwirkungen der Elektronen mit dem Objekt.,http://www.w3id.org/archlink/terms/conservationthesaurus/G13A7B
http://www.w3id.org/archlink/terms/conservationthesaurus/FB231A,Röntgenuntersuchung,Sammelbegriff für Verfahren zur bildhaften Darstellung inneren Strukturen eines Objektes mit Hilfe von Röntgenstrahlen,http://www.w3id.org/archlink/terms/conservationthesaurus/G13A7B
http://www.w3id.org/archlink/terms/conservationthesaurus/A2B5A3,konventionelle Radiographie,"zerstörungsfreies, bildgebendes Verfahren bei dem das Objekt mit Röntgenstrahlen durchleuchtet und auf einem Röntgenfilm oder Detektor abgebildet wird. Das Röntgenbild zeigt eine Abbildung des dreidimensionalen Objektes auf einer zweidimensionalen Fläche. Je nach Dichte des untersuchten Materials werden die Röntgenstrahlen unterschiedlich stark absorbiert und zeigen eine dunklere oder hellere Darstellung auf dem belichteten Röntgenfilm. Mit Hilfe dieses Verfahrens lassen sich z.B. korrodierte Metalle untersuchen, da das Metall in seiner metallischen Form dichter ist als seine Korrosionsprodukte. Auf dem Röntgenfilm ist es daher heller abgebildet und lässt sich von den weniger deutlich sichtbaren Korrosionsprodukten unterscheiden.",http://www.w3id.org/archlink/terms/conservationthesaurus/FB231A
http://www.w3id.org/archlink/terms/conservationthesaurus/AF9A88,Röntgen-Computertomographie,"Bildgebendes Verfahren, bei dem das Objekt aus mehreren Richtungen mit Röntgenstrahlen durchleuchtet wird. Je nach Dichte des untersuchten Materials werden die Röntgenstrahlen unterschiedlich stark absorbiert. Durch die verschiedenen Richtungen, aus denen die Röntgenstrahlen durch das Objekt treten, entstehen mehrere Absorptionsprofile. Diese werden nach Abschluss der Aufnahmen mit Hilfe des Computers zu digitalen Schnittbildern zusammengerechnet. In dem mehrere angrenzende Schnittbilder zusammengesetzt und die Volumengrafiken errechnet werden, lassen sich dreidimensionale Darstellungen der inneren Struktur des untersuchten Objektes erzeugen.",http://www.w3id.org/archlink/terms/conservationthesaurus/FB231A
http://www.w3id.org/archlink/terms/conservationthesaurus/FFAF3C,Röntgendiffraktion,,http://www.w3id.org/archlink/terms/conservationthesaurus/G13A7B
http://www.w3id.org/archlink/terms/conservationthesaurus/C5BD13,Datierung,"Methode anhand spezifischer Materialeigenschaften das Alter des Materials, und damit des Objektes, zu bestimmen.",http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/B3G5C7,Dendrochronologie,,http://www.w3id.org/archlink/terms/conservationthesaurus/C5BD13
http://www.w3id.org/archlink/terms/conservationthesaurus/F6739F,Radiokarbondatierung,,http://www.w3id.org/archlink/terms/conservationthesaurus/C5BD13
http://www.w3id.org/archlink/terms/conservationthesaurus/A946B5,chemische Untersuchung,"Untersuchungsmethode von Materialien und ihren Eigenschaften mit Hilfe chemischer Reagenzien. Bei dieser Untersuchungsart können zum einen unbekannte Materialien identifiziert, bzw. näher eingegrenzt und zum anderen Verhaltensweisen von Materialien in klar definierten Rahmenbedingungen untersucht werden.",http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/DCD522,Mikro-Quelltest,,http://www.w3id.org/archlink/terms/conservationthesaurus/A946B5
http://www.w3id.org/archlink/terms/conservationthesaurus/F66444,Spot-Test,Qualitätive Untersuchungsmöglichkeit unbekannter Materialien. Eine Probe der unbekannten Substanz wird mit einer definierten chemischen Substanz oder Lösung in Kontakt gebracht und sämtliche auftretenden Reaktionen dokumentiert. Mit Hilfe von detaillierten Referenzbeschreibungen können die Beobachtungen ausgewertet und das unbekannte Material identifiziert oder zumindest die zugehörige Stoffklasse näher eingegrenzt werden.,http://www.w3id.org/archlink/terms/conservationthesaurus/A946B5
http://www.w3id.org/archlink/terms/conservationthesaurus/DAA4F8,Oddy-Test,,http://www.w3id.org/archlink/terms/conservationthesaurus/A946B5
http://www.w3id.org/archlink/terms/conservationthesaurus/F7AGD2,Probennahme,"Entnahme einer Stichprobe nach spezifischen Verfahren je nach angedachter Untersuchungsmethode. Die Probennahme dient dazu Aussagen zur Beschaffenheit, Zusammensetzung und/oder charakterischischen Eigenschaften eines Materials treffen zu können.",http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/DD4383,Brennprobe,,http://www.w3id.org/archlink/terms/conservationthesaurus/G9B788
http://www.w3id.org/archlink/terms/conservationthesaurus/BAA12F,Photogrammetrie,,http://www.w3id.org/archlink/terms/conservationthesaurus/D4A13D
http://www.w3id.org/archlink/terms/conservationthesaurus/CA7279,visuelle Begutachtung,Betrachtung und Einschätzung des optischen Erscheinungsbildes/Zustandes des Objektes mit dem menschlichen Auge,http://www.w3id.org/archlink/terms/conservationthesaurus/D4A13D
http://www.w3id.org/archlink/terms/conservationthesaurus/B53C8F,UV-Lumineszenz-Untersuchung,"zerstörungsfreie Untersuchungsmethode, bei der das Objekt mit UV-Licht bestrahlt wird. Befinden sich in dem Objektmaterial fluoreszierende Stoffe werden diese durch die kurzwelligen UV-Strahlen zum Leuchten angeregt und gegenüber den nicht fluoreszierenden Stoffen sichtbar. Auf diese Weise lassen sich z.B. Klebstoffe, Überzüge, Retuschen und Übermalungen auf bereits restaurierten Objekten sichtbar machen, die mit dem bloßen Auge im Tageslicht nicht zu erkennen sind. Als Methode zur Identifizierung eines Stoffes ist die UV-Fluoreszenz nur bedingt geeignet. Viele Stoffe zeigen zwar eine charakteristische Färbung in ihrer Fluoreszenz, die mit Hilfe von Referenztabellen bestimmt werden kann, allerdings können Verunreinigungen (wie z.B. Staub) die Fluoreszenz stark beeinträchtigen, indem sie entweder die natürliche Fluorezenz des Materials auslöschen oder selbst fluoreszieren.",http://www.w3id.org/archlink/terms/conservationthesaurus/CA7279
